web-scraper-order,web-scraper-start-url,product,product-href,name,brandname,description,logo-src,how-to-book,book-link,book-link-href,address-link,address-link-href,terms,terms-link,terms-link-href
"1594284339-1651","https://www.holidayhk.com/en-hk/shops/","Chung Yuen Electrical Co LtdEnjoy HK$100 discount upon purchase over HK$2,000 on regular-priced productsQuality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop0006/","Chung Yuen Electrical Co Ltd","Enjoy HK$100 discount upon purchase over HK$2,000 on regular-priced products","null","/media/offer/EN_Shop_6_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Chung Yuen Electrical Co Ltd - Causeway Bay
Address: Shop No. 822, Times Square, 1 Matheson Street, Causeway Bay, Hong Kong Island
Tel: +852 2997 5016

Chung Yuen Electrical Co Ltd - Tsim Sha Tsui
Address: Shop No. 306-308, Ocean Centre, Harbour City, Canton Road, Tsim Sha Tsui, Kowloon
Tel: +852 2736 8323

Chung Yuen Electrical Co Ltd - Tsim Sha Tsui
Address: Shop 332, 3/F, Ocean Centre, Harbour City, Canton Road, Tsim Sha Tsui, Kowloon
Tel: +852 2354 7435

Chung Yuen Electrical Co Ltd - Jordan
Address: Shop G/F, Acme Building, 22 Nanking Street, Jordan, Kowloon
Tel: +852 2781 2128

Chung Yuen Electrical Co Ltd - Mong Kok
Address: Shop No. 447-449, Level 4, MOKO, 193 Prince Edward Road West, Mong Kok, Kowloon
Tel: +852 2264 3083

Chung Yuen Electrical Co Ltd - Kowloon Bay
Address: Shop No. G23-24, Telford Plaza I, Kowloon Bay, Kowloon
Tel: +852 2757 2088

Chung Yuen Electrical Co Ltd - Tseung Kwan O
Address: Shop No. 034-35, Upper Ground Floor, MCP Central, Tseung Kwan O, New Territories
Tel: +852 3194 3330

Chung Yuen Electrical Co Ltd - Tsuen Wan
Address: Shop No. 417-419, Level 4, Tsuen Wan Plaza, 4-30 Tai Pa Street, Tsuen Wan, New Territories
Tel: +852 2413 3822

Chung Yuen Electrical Co Ltd - Ma On Shan
Address: Shop 3004, 3/F MOSTown, 18 On Luk Street, Ma On Shan, New Territories
Tel: +852 2816 0318
                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_6_tnc.pdf"
"1594284030-1503","https://www.holidayhk.com/en-hk/shops/","SUPERKING AV CENTERSUPER OFFERSpecial offer on selected Sennheiser products","https://www.holidayhk.com/en-hk/shops/shop1303/","SUPERKING AV CENTER","Special offer on selected Sennheiser products","Sennheiser IE800S 
Special Price: HK$4699
Recommended Retail Price: HK$8499

Sennheiser IE80S
Special Price: HK$1599
Recommended Retail Price: HK$3199

Sennheiser IE80S BT
Special Price: HK$2299
Recommended Retail Price: HK$3199

Sennheiser Momentum True Wireless (First Generation)
Special Price: HK$1499
Recommended Retail Price: HK$2299","/media/offer/Shop_1303_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
SUPERKING AV CENTRE
Address: 8/F, Yau Shing Commercial Centre, 51 Sai Yeung Choi Street, Mongkok, Kowloon
Tel: +852 2391 5331


                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1303_tnc.pdf"
"1594283957-1468","https://www.holidayhk.com/en-hk/shops/","ETERNITY DIAMOND AND JEWELLERY LIMITED50% off on selected jewellery items","https://www.holidayhk.com/en-hk/shops/shop1196/","ETERNITY DIAMOND AND JEWELLERY LIMITED","50% off on selected jewellery items","Original Price HK$10000 up","/media/offer/Shop_1196_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Eternity Diamond And Jewellery Limited
Address: No. 18, Pottinger Street, Central, Hong Kong Island
Tel: +852 2522 0295

                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1196_tnc.pdf"
"1594283892-1437","https://www.holidayhk.com/en-hk/shops/","LCMLEATHERSUPER OFFER20% off on Handmade Products","https://www.holidayhk.com/en-hk/shops/shop1178/","LCMLEATHER","20% off on Handmade Products","null","/media/offer/Shop_1178_logo.jpg","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
LCMLEATHERWORKSHOP
Address: FLAT J,4th Floor,Po Ming building,nos,2-6 foo ming street, Hong Kong Island
Tel: +852-97899264

                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1178_tnc.pdf"
"1594284185-1578","https://www.holidayhk.com/en-hk/shops/","ON KEE DRY SEAFOOD CO., LTDSpecial Price HK$398/Catty for Japan Hokkaido Dried Scallop - SA sizeQuality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop1317/","ON KEE DRY SEAFOOD CO., LTD","Special Price HK$398/Catty for Japan Hokkaido Dried Scallop - SA size","Original Price HK$580","/media/offer/Shop_1317_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
On Kee Dry Seafood - Sheung Wan 
Address: G/F, Flat F-G, Kam Fung Building, 8 Cleverly Street, Sheung Wan, Hong Kong Island 
Tel: +852 2544 6336

On Kee Dry Seafood - Causeway Bay 
Address: Shop G3B and G4-G5, Ground Floor, Wing Tak Mansion, No.15, Canal Road West & No. 16B Bowrington Road, Hong Kong Island 
Tel: +852 2588 4666

On Kee Dry Seafood - Yau Ma Tei 
Address: Shop 1-2 Hydan Place, 228 Shanghai Street, Yau Ma Tei, Kowloon 
Tel: +852 2770 2663

On Kee Dry Seafood - Tsuen Wan 
Address: Shop C. G/F. Tsuen Fung Bldg, 39-43A Tsuen Wan Market Street, Tsuen Wan, New Territories
Tel: +852 2419 8663

On Kee Dry Seafood - Yuen Long 
Address: Shop 10, G/F, Orion Court, 23 Mau Tan Street, Yuen Long, New Territories
Tel: +852 2476 8686

                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1317_tnc.pdf"
"1594284306-1635","https://www.holidayhk.com/en-hk/shops/","Wing On Department StoresSUPER OFFERSpecial offer on selected Tiger Vacuum MugQuality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop1304/","Wing On Department Stores","Special offer on selected Tiger Vacuum Mug","Tiger 350ml Stainless Steel Vacuum Mug
Special Price: HK$188
Original Price: HK$398

Tiger 500ml Stainless Steel Vacuum Mug
Special Price: HK$198
Original Price: HK$408","/media/offer/Shop_1304_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Wing On Department Stores – Sheung Wan Main Store
Address: Wing On Centre, 211 Des Voeux Road Central, Sheung Wan, Hong Kong Island 
Tel: +852 2852 1888

Wing On Plus – Nathan Road
Address: Wing On Kowloon Centre, 345 Nathan Road, Jordan, Kowloon
Tel: +852 2710 6288

Wing On Plus – Tsim Sha Tusi East
Address: Wing On Plaza, 62 Mody Road, Tsim Sha Tsui East, Kowloon
Tel: +852 2196 1388

                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1304_tnc.pdf"
"1594284230-1600","https://www.holidayhk.com/en-hk/shops/","Soda MallUp to 12% off on Selected Home Appliance Brands","https://www.holidayhk.com/en-hk/shops/shop1327/","Soda Mall","Up to 12% off on Selected Home Appliance Brands","null","/media/offer/Shop_1327_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Soda Premium Supermarket – Prince Edward
Address: Unit 228-231 & 241, 2/F, Pioneer Centre, Prince Edward, Kowloon
Tel: +852 2994 0826

Soda Wellness – Prince Edward
Address: Unit 318-320, 3/F, Pioneer Centre, Prince Edward, Kowloon
Tel: +852 2994 0826

Soda Mall – Hung Hom
Address: G/F, Upper East, 23 Sung On Street, Hung Hom, Kowloon
Tel: +852 2868 1323


                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1327_tnc.pdf"
"1594284117-1545","https://www.holidayhk.com/en-hk/shops/","Great Neck Health Food (Hong Kong) Company Limited50% OFFPromotion price of HK$140 for Wild GanodermaQuality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop1204/","Great Neck Health Food (Hong Kong) Company Limited","Promotion price of HK$140 for Wild Ganoderma","Original Price HK$280","/media/offer/Shop_1204_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Great Neck Health Food (Hong Kong) Company Limited
Address: G/F No.12 Ferry Street, Jordan ,Kowloon, Hong Kong
Tel: +852 22531232


                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1204_tnc.pdf"
"1594284432-1696","https://www.holidayhk.com/en-hk/shops/","Tom Lee MusicFENDER American Professional Stratocaster HH Shawbucker Electric Guitar Special Price HK$11,200Quality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop1007/","Tom Lee Music","FENDER American Professional Stratocaster HH Shawbucker Electric Guitar Special Price HK$11,200","Selling price:  HK$14,000","/media/offer/EN_Shop_1007_logo2.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Tom Lee Music – Tsim Sha Tsui Flagship Store
Address: 1-9 Cameron Lane, Tsim Sha Tsui, Kowloon 
Tel: +852 2762 6900

Tom Lee Music – Wan Chai Flagship Store
Address: City Centre Building, 144-149 Gloucester Road, Wan Chai, Hong Kong Island
Tel: +852 2519 0238

Tom Lee Music – Sha Tin Flagship Store
Address: Shop 303, L3, HomeSquare, Sha Tin, New Territories 
Tel: +852 2602 3829
                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1007_tnc.pdf"
"1594284063-1519","https://www.holidayhk.com/en-hk/shops/","CHI FUNG JADE ORNAMENTS LIMITEDCASH REBATEEnjoy HK$100 cash rebate upon net purchase of HK$1000 in single transactionQuality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop1250/","CHI FUNG JADE ORNAMENTS LIMITED","Enjoy HK$100 cash rebate upon net purchase of HK$1000 in single transaction","null","/media/offer/Shop_1250_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
Chi Fung Jade Ornaments Limited
Address: Ground floor, No. 3, Tai Ho Road, Tsuen Wan, New Territories, Hong Kong
Tel: 24920029","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1250_tnc.pdf"
"1594284491-1724","https://www.holidayhk.com/en-hk/shops/","D'AIMECASH REBATEEnjoy HK$500 cash rebate upon net purchase of HK$10000 in single transaction.Quality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop1186/","D'AIME","Enjoy HK$500 cash rebate upon net purchase of HK$10000 in single transaction.","null","/media/offer/Shop_1186_logo_R.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Outlet Address
D’AIME - Tsim Sha Tsui
Address: Room 7A 701-3, 7/F, Lee Wai Commercial Building, 1-3 Hart Avenue, Tsim Sha Tsui, Kowloon
Tel: +852 2721 7618

D’AIME - Tseung Kwan O
Address: Shop E157, East Wing, TKO Gateway, 2 Sheung Ning Road, Tseung Kwan O, New Territories
Tel: +852 2721 7608

D’AIME - Ma On Shan
Address: Shop 291, 2/F, Ma On Shan Plaza, 608 Sai Sha Road, Ma On Shan, New Territories
Tel: +852 3157 0418


                        

                            Please click here for details.","null","","null","","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_1186_tnc_R.pdf"
"1594284487-1722","https://www.holidayhk.com/en-hk/shops/","AUSupremeBUY 1 GET 1 FREEBuy one, get one free IQ. Essentials Children's Chewable Omega-3Quality Tourism Services  Scheme Shops","https://www.holidayhk.com/en-hk/shops/shop0041/","AUSupreme","Buy one, get one free IQ. Essentials Children's Chewable Omega-3","Original price: HK$390","/media/offer/EN_Shop_41_logo.png","Show this page to the merchant for redemption. To show offline, click 'Print' and choose 'Save as PDF' (or print a hard copy) to show later.

Please visit our  official website  for more details

Outlet Address
                        

                            Please click here for details.","official website","https://www.ausupreme.com/","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_41_outlet_address.pdf","Terms and conditions apply.
                        

                            Please click here for details.","Please click here for details.","https://www.holidayhk.com/media/offer/EN_Shop_41_tnc.pdf"
