web-scraper-order,web-scraper-start-url,product,product-href,name,brandname,description,logo-src,offer-detail
"1594281796-1301","https://www.holidayhk.com/en-hk/staycation/","Renaissance Harbour View Hotel Hong KongFamily Getaway","https://www.holidayhk.com/en-hk/staycation/staycation0039/","Renaissance Harbour View Hotel Hong Kong","Family Getaway","• Second room 25% off
• Buffet breakfast at Cafe Renaissance for up to 2 adults and 1 child under 12 years old  
• Children aged 12 and below eat for free with paying adults
• Complimentary in-room movies (up to 2 movies per day)","/media/offer/RenaissanceHarbourView_HK_Hotel_Offer_1_logo.png","From 15 June 2020 till 30 September 2020, Hong Kong residents can enjoy an intriguing family getaway at Renaissance Harbour View Hotel Hong Kong with exclusive benefits:
- 25% off discount on the second room
- Children Amenities
- Buffet breakfast at Cafe Renaissance for up to 2 adults and 1 child under 12 years old  
- Children aged 12 and below eat for free with paying adults
- Free in-room movies (2 movies per day) 
- Free use of our 11/F playground
- Guaranteed connecting or adjoining rooms"
"1594281913-1358","https://www.holidayhk.com/en-hk/staycation/","L'hotel Island SouthStay & Dine Package","https://www.holidayhk.com/en-hk/staycation/staycation0169/","L'hotel Island South","Stay & Dine Package","• One Night Accommodation with lunch for 2 persons
• Late check out at 15:00
• Buy 1 get 1 free for dinner","/media/offer/Lhotelislandsouth_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation in City View Room
- Semi-buffet Lunch for 2 persons at LIS Café
- Late check out at 3pm
- Buy 1 get 1 free for dinner
•  For enquiries, please contact rsvns.lis@lhotelgroup.com at +852 3968 8838"
"1594281806-1306","https://www.holidayhk.com/en-hk/staycation/","Regal Riverside Hotel 'Stay 2, Pay 1' Package","https://www.holidayhk.com/en-hk/staycation/staycation0081/","Regal Riverside Hotel","'Stay 2, Pay 1' Package","In-room broadband Internet access (for four mobile devices use only)","/media/offer/RegalRiverside_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  For enquiries, please email booking@regalhotel.com"
"1594281854-1329","https://www.holidayhk.com/en-hk/staycation/","The Landmark Mandarin Oriental, Hong KongStaycation by M.O.","https://www.holidayhk.com/en-hk/staycation/staycation0073/","The Landmark Mandarin Oriental, Hong Kong","Staycation by M.O.","Unveil the ultimate urban oasis staycation","/media/offer/LandmarkMO_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
- A 24-hour stay
- Guaranteed room upgrade from L450 to L600 and L600 to L900
- Sumptuous daily breakfast for 2 adults and 1 child 
- 2 glasses of welcome champagne with fresh strawberries
- Bespoke Bathtub Experience per stay  
- Reserve a room, HK$500 dining credit per room per night 
- Reserve a suite, HK$1,000 dining credit per suite per night 
- 25% discount at Amber, SOMM and MO Bar, PDT & Spa treatment (except BGA)*
- Late check-out at 4pm
- One-way limousine transfer (except to/from Hong Kong International Airport)
- Exclusive access to Landmark Bespoke salon upon booking a L900 suite 
- Early check-in at 12pm
- Complimentary extra bed (Book L600 or above)
*The 25% discount applies to Amber, SOMM, MO Bar, PDT & Spa treatment. It cannot be accumulated nor combined with other discounts or offers. The credits cannot be combined with other discounts or offers; not applicable to room rate, Sushi Shikon, Kappo Rin and BGA treatment. The credits bear no cash value if not redeemed in full. Child policy applies to F&B outlets. Advance reservation is required for F&B outlets and is subject to availability. 

• For enquiries, please contact Group-LMHKG-PCC@mohg.com or +852 2132 0088"
"1594281870-1337","https://www.holidayhk.com/en-hk/staycation/","Sheraton Hong Kong Hotel & TowersFam-Tastic Getaway Package","https://www.holidayhk.com/en-hk/staycation/staycation0138/","Sheraton Hong Kong Hotel & Towers","Fam-Tastic Getaway Package","Sheraton Hong Kong Hotel & Towers introduces the Fam-Tastic Getaway Room Package to welcome the Summer season. Apart from dining and accommodation, the hotel has partnered with the innovative cultural retail hub, K11 Musea and other family-friendly entertainment spots to present an all-round fun-filled package for all family members to take a break from busy everyday schedules of work, school and extracurricular activities. It’s time to take some bonding time with your family!","/media/offer/SheratonHK_HK_Hotel_Offer_2_logo.png","• Offer includes:
   - 20% off Best Available Rate for the 2nd room (room only)
   - Complimentary rollaway bed* (free for child aged 11 or below) 
   - Daily breakfast for up to two adults and one child at The Café
   - Children welcome amenities
   - Stay Fam-Tastic! City Hunt Guide
• Family Inspiring Activities Privilege Kit*, including
   - 15% off on Donut Playhouse entry tickets
   - 20% off for any 2 original price items or more on Donut Café and Donut House
   - 15% off on Harry’s Kitchen baking class
   - 15% off on entry ticket of Nature Discovery Park & Nature Discovery Tour
   - 15% off upon any purchase at Build-A-Bear shop
• For enquiries, please contact res.hongkong@sheraton.com or call us at +852 2369 1111.

*Subject to availability. Terms and Conditions apply"
"1594281973-1387","https://www.holidayhk.com/en-hk/staycation/","Hotel COZi‧OasisStay and Dine Package from HK$388 up","https://www.holidayhk.com/en-hk/staycation/staycation0162/","Hotel COZi‧Oasis","Stay and Dine Package from HK$388 up","Stay in a COZi Deluxe Room with your beloved and enjoy delectable semi buffet from HK$388 up","/media/offer/CoziOasis_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible to this offer
•  Offer includes:
- One night accommodation in a COZi Deluxe Room
- Semi-Buffet for two persons
- Complimentary access to Fitness Centre
- Complimentary high-speed Wi-Fi
- Complimentary in-town shuttle bus service
- Special discount on lunch and dinner menus at The Platter
•  For enquiries, please contact reservation team at rsvn.oasis@hotelcozi.com or  +852 3891 1968"
"1594281660-1235","https://www.holidayhk.com/en-hk/staycation/","Cosmo Hotel Hong Kong Wonder Package","https://www.holidayhk.com/en-hk/staycation/staycation0004/","Cosmo Hotel Hong Kong","Wonder Package","Hong Kong residents exclusive! Stay in a Superior Room at only HK$550 nett per night with 3 wonderful perks including buffet breakfast for 2, in-room dinner for 2 and late check-out","/media/offer/CosmoHotelHK_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
    - One night accommodation in a Superior Room with the following benefits:
• Buffet breakfast for 2
• In-room dinner for 2 (inclusive of Fried Chicken Set + 1 Spaghetti Carbonara + 2 cups of sparkling wine)
• Late check-out
• For enquiries, please contact +852 3552 8388 or rsvn@cosmohotel.com.hk"
"1594281827-1316","https://www.holidayhk.com/en-hk/staycation/","B P International Getaway Package","https://www.holidayhk.com/en-hk/staycation/staycation0002/","B P International","Getaway Package","Book now to enjoy a wide range of meal selection that 
B P International has prepared for you and have a fabulous getaway.","/media/offer/BPInternational_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Offer includes:
- One night accommodation in a deluxe harbour parkview room, executive room or harbour parkview suite
- Complimentary set breakfast for 2 guests daily
- Complimentary welcome drinks for 2 guests per stay
- Complimentary 1 set of welcome afternoon tea set for 2 guests per stay
- Guaranteed late check-out until 4pm
- Complimentary in-room internet access
- Complimentary local calls
• Exclusive privileges for executive room and harbour parkview suite:
- HK$100 F&B cash voucher (exclusive to executive room)
- HK$200 F&B cash voucher (exclusive to harbour parkview suite)
- Guaranteed late check-out until 6pm 
•  For enquiries, please contact reservations@bpih.com.hk or +852 2378 7611-14"
"1594281777-1292","https://www.holidayhk.com/en-hk/staycation/","Hotel Indigo Hong Kong Island24-hour Stay & Dine @ Indigo with HK$800 Dining Credits","https://www.holidayhk.com/en-hk/staycation/staycation0105/","Hotel Indigo Hong Kong Island","24-hour Stay & Dine @ Indigo with HK$800 Dining Credits","Enjoy a full 24 hour staying experience with HK$800 dining credits to spend in Sky Bar, Indicolite Restaurant or Rainbow Chinese Cuisine. You would also be upgraded to the Hotel Indigo Deluxe Room with compliment.","/media/offer/HotelIndigo_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
- Complimentary upgrade to Hotel Indigo Deluxe Room
- HK$800 food & beverage credits to spend in Sky Bar, Indicote Restaurant or Rainbow Chinese Cuisine
- Full 24 hour staying experience
- Complimentary local call & internet
- Full access of the hotel gym & rooftop glass-bottomed infinity swimming pool"
"1594281666-1238","https://www.holidayhk.com/en-hk/staycation/","The Mira Hong KongWELLNESSSnooze, Spa & Repeat","https://www.holidayhk.com/en-hk/staycation/staycation0052/","The Mira Hong Kong","Snooze, Spa & Repeat","Offer includes a choice of one signature 60-minute massage at MiraSpa during your stay (The Mira Massage or Muscle Melt).","/media/offer/TheMiraHK_HK_Hotel_Offer_4_logo.png","Offer includes:
- One night accommodation in a City Room (up to 2 guests)
- A choice of one signature 60-minute massage at MiraSpa during your stay (The Mira Massage or Muscle Melt)
- Guaranteed late checkout till 2pm"
"1594281969-1385","https://www.holidayhk.com/en-hk/staycation/","Harbour Grand KowloonStaycation Package","https://www.holidayhk.com/en-hk/staycation/staycation0018/","Harbour Grand Kowloon","Staycation Package","•  Include 3-course set dinner at Waterfront Bar & Terrace
•  Stay at Brand New Tower rooms","/media/offer/HarbourGrandKowloon_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Offer includes:    
   - A one-night stay in a Tower Cityview room or higher room category
   - Family set dinner at Waterfront Bar & Terrace    
   - Late check-out until 3pm    
   - Complimentary sofa bed for child under 12 years old. VIK Programme / Welcome Amenities 
   - Complimentary in-room Wi-Fi (unlimited devices)
• For enquiries, please contact Reservations Department at rsvn.hgkln@harbourgrand.com or +852 2996 8006"
"1594281800-1303","https://www.holidayhk.com/en-hk/staycation/","Rambler Oasis HotelHong Kong Resident Promotion - Up to 30% Discount on Accommodation","https://www.holidayhk.com/en-hk/staycation/staycation0109/","Rambler Oasis Hotel","Hong Kong Resident Promotion - Up to 30% Discount on Accommodation","Save 30% discount on Best Available Rate","/media/offer/RamblerOasis_HK_Hotel_Offer_1_logo.png","•  Offer is valid from 15 June to 30 September 2020
•  Hong Kong residents are eligible for this offer
•  Offer includes:
- One night accommodation
- Free in-room WIFI
•  For enquiries, please contact hotel at rsvn.oasis@ramblerhotels.com or +852 2129 1888"
"1594281967-1384","https://www.holidayhk.com/en-hk/staycation/","The St. Regis Hong Kong WELLNESS24-hour Plus Staycation Package","https://www.holidayhk.com/en-hk/staycation/staycation0084/","The St. Regis Hong Kong","24-hour Plus Staycation Package","Plan an exquisite break at the Forbes Travel Guide recognised Five Star hotel and enjoy flexible check-in and out. Unwind and recharge yourself with Michelin-starred feasts at either L'Envol or Rùn, or enjoy an array of international dishes at The Drawing Room as well as a reimagined dim-sum trolley inspired three sequence Afternoon Tea, a vitamin-boasted version of our signature Canto Mary, and a personalised fitness training tailored for your needs.

Elevate your stay and upgrade to St. Regis Suite at an additional price, and receive additional dining credit to spend at The St. Regis Hong Kong.","/media/offer/StRegis_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 31 August 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
- Guaranteed upgrade to Premier Room
- Extend your stay for 24 hours and more, subject to hotel availability
- HK$1,000 dining credit to spend at any outlets 
- Virgin Canto Mary for two
- Complimentary valet parking for duration of stay
- One-hour personalised fitness training for two
- Upgrade to St. Regis Suite with a supplement of HK$3,300 up per room per night and enjoy an additional HK$1,000 dining credit 
•  For enquiries, please contact srhk.reservations@stregis.com or +852 2138 6988"
"1594281948-1375","https://www.holidayhk.com/en-hk/staycation/","ALVA HOTEL BY ROYALStay & Dine with HK$1,000 Dining Credits","https://www.holidayhk.com/en-hk/staycation/staycation0001/","ALVA HOTEL BY ROYAL","Stay & Dine with HK$1,000 Dining Credits","Receive HK$1,000 dining credits to spend in Alva House/ Yat Heen/ Mizutani/ PitStop","/media/offer/AlvaHotelbtRoyal_HK_Hotel_Offer_1_logo.png","• Offer is valid from 15 June to 30 September 2020
• Hong Kong residents are eligible for this offer
• Offer includes:
- One night accommodation in Superior Room
- HK$1,000 Dining Credits to spend in Alva House/ Yat Heen/ Mizutani/ PitStop
•  For enquiries, please contact rsvn@alva.com.hk at +852 3653 1266"
